"","X","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7"
"30",30,"Ptilonorhynchus","Ptilonorhynchidae (Bowerbirds)","Ptilonorhynchus_violaceus","violaceus","Satin Bowerbird","Marc Anderson","2013-07-10","09:00","Australia","Watagan National Park (near  Laguna), New South Wales",-33.005,151.3931,146089,"Ptilonorhynchus_violaceus_146089_seg2.wav",0.032258064516129,202.1364,-0.21960598,10.231247,9.50986,7.256256,15.791261,2.852629,2.5572612,1.3310878,1.8808726,1.8070652,0.6419541,-2.213481,-2.2885876,-6.9827156,7.212695,-0.63688517,3.1689377,-0.6085935,2.1640403,0.53867984,1.6331247,-0.32454586,0.8807401,-0.0847169,0.58312243,-1.4911644,-1.6923314,-2.563085,-2.6513412,-0.9360463,-2.1460855,0.016405165,1.7466049,0.017045975,0.403162,0.74978507,3,4.60456783562502e-16,1.19573873923457e-06,0.000110906345908219,0.732458416226873,1.5709885121933e-05,1.14626332353088e-07,0.265083160601838,0.00233049657518558
"31",31,"Ptilonorhynchus","Ptilonorhynchidae (Bowerbirds)","Ptilonorhynchus_violaceus","violaceus","Satin Bowerbird","Marc Anderson","2013-11-24","10:30","Australia","Barren Grounds, New South Wales",-34.6757,150.7072,171965,"Ptilonorhynchus_violaceus_171965_seg1.wav",0.032258064516129,237.27997,36.4885,15.264406,-10.922242,4.8732476,6.6616774,1.419605,0.9246355,2.4523468,-9.139399,-0.99884623,-9.594316,-3.8141325,-3.2089841,5.6992693,-5.1772604,-1.8093233,-2.861895,-2.6019404,-0.78913134,-1.5640135,0.55941296,-2.11522,1.9823157,-0.42977336,-2.8872867,-1.1616304,2.614063,-3.2513287,-0.7385921,-2.1017907,-2.0351942,-0.78141886,0.33262253,-2.942617,1.8900013,0.015313986,6,1.60107142283599e-17,7.38845390693692e-11,2.14637905583858e-05,1.73257937813088e-07,3.87790888664564e-07,0.00412887247887662,0.995297921650032,0.000551180957824929
"32",32,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Jelmer Poelstra","2008-06-10","?","United States","Green Lakes, Syracuse, NY",43.0484,-75.9709,83561,"Passerina_cyanea_83561_seg3.wav",0.032258064516129,243.89532,18.24357,12.823707,-4.729826,1.8730752,-0.8292507,-8.231408,6.2506695,3.6293232,3.8581247,3.0586705,-1.8289814,-1.3748001,-2.1820955,0.096042916,1.5312828,-2.386839,-0.765639,-1.5081564,4.0767045,-0.60559434,2.0491107,2.9942021,-0.9009382,4.042906,2.0464082,-0.45326778,1.3044276,1.220507,0.15623139,-2.4799347,2.7462206,-0.78934467,-2.2093086,3.967276,-2.341364,-2.2065132,3,3.07902734099007e-16,0.329398973143071,7.33949644584233e-07,0.447202702089669,3.80558155161266e-09,4.48282821343902e-07,0.223395674254541,1.4644746714349e-06
"33",33,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Jelmer Poelstra","2008-06-10","?","United States","Green Lakes, Syracuse, NY",43.0484,-75.9709,83561,"Passerina_cyanea_83561_seg2.wav",0.032258064516129,236.88243,20.874075,13.531354,-4.2941604,4.0116887,-1.2638409,-9.004158,4.366728,3.7389574,5.5713143,1.056307,-4.16946,-2.3618672,-5.2160974,2.7018743,-4.6999774,-3.1174054,-2.9908092,-2.7897773,1.9769857,-0.1756741,1.5980675,2.3941457,1.716386,1.3353066,0.21823572,-0.75229084,-0.24451473,0.7907399,2.3266103,-0.70242906,1.052778,0.26388532,-3.5056763,2.648942,-0.2940483,-2.1621923,3,6.0928132857796e-16,0.0998355733419977,2.18541991481731e-07,0.752589715588503,1.84834644272543e-09,2.30272343335841e-07,0.147573638746848,6.21659970452828e-07
"34",34,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Adam Sell","2020-07-06","06:45","United States","Lyon's Woods Forest Preserve, Lake County, Illinois",42.405,-87.8329,574079,"Passerina_cyanea_574079_seg2.wav",0.032258064516129,221.4304,28.057432,7.351262,5.6099443,3.3913732,5.297479,-7.449873,3.5321786,1.7987969,8.139341,-1.8821871,0.80997735,-1.8116127,-6.941749,-2.735293,1.3191754,0.6648082,0.8368991,3.7924275,3.5458574,1.4177892,0.43383625,-0.13558257,0.28319868,-0.23838247,-0.49434984,2.7685516,-1.0197841,0.77316946,-0.35762566,-0.83918935,0.13936019,-0.26173162,-0.2888527,2.45366,-2.8002625,-1.498799,3,1.03866220092257e-25,3.20779422516799e-08,2.07809428666389e-08,0.99421100458962,1.78080976601831e-11,1.53116151918033e-10,0.00578893949084155,2.88972982245509e-09
"35",35,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","David Geale","2011-07-19","20:54","Canada","The Shack, North of Port Hope, Ontario",44.0489,-78.2787,83852,"Passerina_cyanea_83852_seg4.wav",0.032258064516129,255.42813,41.484688,-5.8686576,-5.116012,-3.6907814,-8.910623,-4.8521314,3.0595992,2.1423073,0.28698677,-2.7280335,4.3539314,-1.127665,-0.66715693,0.7071662,-2.8067865,5.018242,1.9768866,3.2447543,0.68272036,2.8083239,-0.8049033,-2.1464624,-2.2178435,0.8411654,-0.3659848,-0.3492273,3.2838275,0.619787,-0.64612633,3.4853804,-0.07820862,1.0799264,0.88407516,-3.8205042,1.9326706,-0.43849927,6,1.79561253936827e-30,1.38569687590277e-12,9.65014876538518e-08,0.000844882032436497,5.13718700827637e-09,4.91888940435683e-07,0.999154396503732,1.27934829422291e-07
"36",36,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Christopher McPherson","2020-05-20","07:30","United States","Hudson (near  Nashua), Hillsborough County, New Hampshire",42.7051,-71.5164,601498,"Passerina_cyanea_601498_seg4.wav",0.032258064516129,293.47293,39.59883,-26.525927,-15.900456,-15.451133,-16.379189,-6.748402,3.2171748,-12.024719,-0.08564668,1.0626484,4.2638264,-1.4520233,5.1971107,1.7179735,-1.9352864,6.5201664,-0.72648424,0.88779646,-0.1407911,3.463037,-0.17861186,-3.0073042,1.3516864,1.2155677,-5.513198,1.0386955,2.9492378,-2.1851447,-0.16875373,0.93388885,-1.4322882,-2.1964552,1.859211,-3.0103197,-0.35253906,-3.3236327,6,4.56673980425322e-34,1.7068265025583e-27,7.25058170582274e-09,1.00119611903813e-18,2.1309401037643e-07,3.53540958473316e-06,0.999993671314069,2.57293175493129e-06
"37",37,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Christopher McPherson","2020-05-20","07:30","United States","Hudson (near  Nashua), Hillsborough County, New Hampshire",42.7051,-71.5164,601498,"Passerina_cyanea_601498_seg5.wav",0.032258064516129,301.72644,54.005745,-19.261415,-23.377792,-11.811945,-27.766048,-9.837257,-3.1080322,-9.824711,-2.0714896,3.4147232,-5.7632666,1.5638683,1.3006904,0.005546066,2.0845463,0.321107,1.4207815,-1.6353877,3.4601152,-0.5873082,4.300735,-1.1219943,2.050129,-0.716335,-0.09970103,0.69389564,-2.708233,-0.06785473,0.45714793,-1.0335388,-0.74877924,-0.4943905,1.2896576,2.4379306,-0.1906681,-0.3961056,6,4.57549761452327e-37,4.72109697443032e-22,1.36535200418125e-10,2.09634229336323e-24,5.7426443388832e-10,3.76538096750481e-06,0.999996131435602,1.02472633914027e-07
"38",38,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","David Geale","2011-07-19","20:54","Canada","The Shack, North of Port Hope, Ontario",44.0489,-78.2787,83852,"Passerina_cyanea_83852_seg2.wav",0.032258064516129,253.36234,41.90433,-8.055726,-1.9531192,-4.5458393,-11.578806,-3.1158347,-1.1948383,2.282595,3.4870625,1.3462802,3.337241,2.708069,1.5941229,-2.2102256,-4.6885953,5.624944,-0.72919875,2.1534138,1.5241687,3.5083025,-0.3672167,-1.4565842,-2.3792543,-0.7543219,0.9039827,-1.6064284,4.252029,-0.21923363,-1.7267634,0.03468888,-0.69676983,0.71885765,5.101948,0.13123894,1.8778954,0.22872666,6,5.48835253123265e-29,9.58599374046367e-16,4.84037868577614e-08,0.000496422785107192,2.4878255157051e-08,2.54924742530105e-07,0.999502647201329,6.01806777415454e-07
"39",39,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Christopher McPherson","2020-05-20","07:30","United States","Hudson (near  Nashua), Hillsborough County, New Hampshire",42.7051,-71.5164,601498,"Passerina_cyanea_601498_seg2.wav",0.032258064516129,303.18872,46.927708,-25.163155,-21.697168,-14.933929,-18.988504,-11.074051,-3.2152483,-12.803886,-0.96186805,-3.4128177,-0.31032035,-2.0003443,6.5260715,2.2183042,-1.4787182,8.163876,1.2759418,5.22618,1.5630151,2.0338743,3.6289449,-1.9007174,-1.3182251,2.4326317,-3.8147109,0.79916614,-0.05458503,-3.501046,0.7755939,0.939917,-5.1992965,-1.8499422,0.3486042,-5.3068123,-0.17998695,-2.9666991,6,5.24096189479745e-40,3.35404094598065e-30,3.08537406716708e-09,1.48777749711559e-27,1.42914270717068e-07,3.77157687620071e-05,0.999958836944656,3.30128693678344e-06
"40",40,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Keith Corliss","2019-06-10","13:00","United States","Stanley (near  Fargo), Cass County, North Dakota",46.767,-96.7802,661310,"Passerina_cyanea_661310_seg2.wav",0.032258064516129,235.17296,22.649542,4.9094467,5.7609816,-0.54556096,0.8022338,-9.0734215,-1.6018708,4.890779,7.1684375,2.19566,0.1446792,4.3879538,-1.0660002,-0.69566727,-1.5345542,5.468106,-1.1541151,0.69763166,-1.6149765,-0.20964067,-3.1906378,-0.8080339,-3.16012,0.98466504,0.55805236,2.038833,1.4636313,1.0100682,0.40251195,1.6812719,-2.336991,-2.9378152,2.1264954,-2.4196157,1.620184,-2.1595912,3,6.53021413392541e-20,7.31686514360777e-07,1.50334330683722e-07,0.984750098237634,2.59404045427042e-09,1.56624402709956e-07,0.0152488007084055,5.9814670394411e-08
"41",41,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","David Welch","2020-07-25","11:00","Canada","Hamilton, Hamilton Division, Ontario",43.2394,-79.9899,579108,"Passerina_cyanea_579108_seg1.wav",0.032258064516129,219.18352,27.542904,16.285639,3.365787,4.1165705,3.242646,-5.2833176,0.6299525,6.163388,5.4130387,1.7111323,-1.0562829,-2.030862,-4.599448,0.61030984,-2.1754625,-0.7199144,-0.25598785,0.8595914,-0.54257965,-0.10406969,-0.70974433,0.67372566,-1.6904906,3.6673648,3.006652,-0.2515672,-2.7731962,-0.16328715,0.8211192,-2.4779055,0.8518724,-0.9049375,-2.1851425,-0.093491554,-1.3591061,-2.412597,3,1.13508480533114e-19,0.00136585058631083,9.18593547296468e-09,0.994793872573788,2.08688328191626e-11,2.04413640741769e-10,0.00384026573074164,1.69794163842119e-09
"42",42,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","David Geale","2011-07-19","20:54","Canada","The Shack, North of Port Hope, Ontario",44.0489,-78.2787,83852,"Passerina_cyanea_83852_seg3.wav",0.032258064516129,255.763,42.810467,-8.77144,0.7541349,-6.9337597,-10.330668,-1.8307844,-1.5358926,0.6540486,0.19004329,2.2417407,3.154925,1.4236465,0.29151893,-0.7962997,-4.494086,6.140928,-1.1367065,1.264465,1.5732324,4.2786665,-0.8120693,-0.93106234,-1.5850937,0.19152871,1.0414414,-2.9079099,2.830543,-1.7636511,-1.3360075,0.0058242218,0.31167075,0.8864891,5.013502,-0.8515377,0.33317947,-0.3047751,6,2.76781531691968e-27,3.12012353865187e-15,1.29697647887152e-07,0.00159101836800922,6.70955662858986e-08,7.18199448069567e-07,0.998406919466395,1.14717293080036e-06
"43",43,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","David Geale","2011-07-19","20:54","Canada","The Shack, North of Port Hope, Ontario",44.0489,-78.2787,83852,"Passerina_cyanea_83852_seg1.wav",0.032258064516129,251.2045,47.3545,-8.849195,-1.2554157,-7.6139784,-11.87952,-2.7003608,-4.228314,0.4736953,-0.16934022,2.102805,3.8501642,1.1315913,3.564321,1.9385979,-5.4292774,4.8374677,-0.5026036,2.5732431,0.71377736,3.4927034,-1.6036764,-2.0203106,-1.9738812,0.09824702,0.48409644,-0.2368155,1.6041132,-0.79427135,-3.670226,0.48792127,1.1015612,0.8334596,3.653637,0.26134682,1.4523602,1.6628724,6,1.74878037792384e-28,6.34135337251913e-17,5.46821063076633e-07,3.7302764169592e-05,1.0482779677549e-07,9.32165405217377e-07,0.999959652325645,1.46109591919669e-06
"44",44,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Christopher McPherson","2020-05-20","07:30","United States","Hudson (near  Nashua), Hillsborough County, New Hampshire",42.7051,-71.5164,601498,"Passerina_cyanea_601498_seg1.wav",0.032258064516129,298.99826,50.720688,-34.029343,-18.417826,-18.61979,-21.24647,-5.295313,-0.6753809,-12.220629,-2.7439349,1.2621926,1.66059,1.316142,9.972474,2.9573228,-0.040942375,4.5935073,-0.35978067,0.5743148,1.0083042,2.4895873,0.82785535,-2.4030614,0.117639795,1.1898439,-4.6237183,3.3288665,2.1234393,0.20296557,-1.2163044,-0.02959229,-3.730802,-2.7983773,1.026722,-3.717369,-2.9610672,-2.398456,6,1.30564890199055e-44,7.12998681602627e-39,2.57135556266585e-10,7.13997592453729e-30,7.50104840154857e-09,6.01999708118252e-07,0.999995330170155,4.06007195323604e-06
"45",45,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","David Welch","2020-07-25","11:00","Canada","Hamilton, Hamilton Division, Ontario",43.2394,-79.9899,579108,"Passerina_cyanea_579108_seg2.wav",0.032258064516129,220.82861,29.132977,17.193968,-0.5250148,2.9608839,1.7068555,-5.26657,-2.78939,7.7557445,5.4172564,0.63725585,-2.9480162,-2.3824155,-5.3117285,-2.4230385,-0.40153816,-0.38449174,-0.23724861,-0.067941144,-1.7033612,0.22137277,1.7104362,0.40181816,-2.0877938,1.3435205,0.7350892,3.9837031,-1.7418624,2.7457616,0.13984835,-2.527422,1.0987203,-2.3257165,-0.26771355,1.5776753,-0.7050133,-2.3159897,3,3.96618593664069e-19,0.0078819103898078,4.06342603873287e-08,0.985599512746985,1.90774136994967e-11,7.44243344530656e-10,0.00651853198300669,3.48261861336902e-09
"46",46,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Mike Nelson","2011-05-01","10:15am","United States","Seven Islands Wildlife Refuge, Knoxville, Tennessee",35.9439,-83.6889,77273,"Passerina_cyanea_77273_seg1.wav",0.032258064516129,217.88931,29.467644,4.9725113,30.466991,-20.836475,-2.2765932,-13.46606,-9.47357,0.99901587,-2.9908845,7.1109653,9.082091,-5.393972,-0.16034189,6.39946,-0.2201519,3.2421298,-1.8184928,-2.2330372,0.788253,-0.6597222,-1.6201303,-3.2115185,0.9092463,-1.541661,0.9484749,3.065584,-3.04437,8.10858,1.03286,0.30010045,0.85115874,-0.6187091,3.2963152,-1.2388802,0.11338997,-1.8295388,3,3.72165007602445e-09,2.07781008891547e-17,0.000578720726046756,0.957972678190966,3.45575973976505e-08,0.0414485607951203,1.19094785560514e-42,2.00862247734027e-09
"47",47,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Keith Corliss","2020-06-27","11:00","United States","Stanley (near  Fargo), Cass County, North Dakota",46.767,-96.7802,661248,"Passerina_cyanea_661248_seg2.wav",0.032258064516129,232.58936,12.143356,5.490208,3.453304,14.278848,0.81577516,-2.2285798,-0.7658519,3.3889675,0.40992224,2.9006643,-2.1248045,-5.529278,-6.5983634,-2.5760648,-1.8714697,-1.0184478,1.6077563,2.641055,-0.9318163,-2.0669477,-0.18711394,2.5713937,1.3388964,-0.5226619,-0.17512329,5.4899673,0.41754436,1.0128051,-1.2873855,-1.6098374,-2.2355776,0.36330366,-2.445692,2.9459138,-3.42692,-3.15014,3,3.23588100429518e-16,0.0560699818914313,5.638727349319e-06,0.544429597172484,4.45314474392927e-08,4.29428629987171e-06,0.399487757579263,2.68581172402825e-06
"48",48,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Doug Knapp","2007-06-29","07:00","United States","Telico Village",35.4895,-84.2689,13877,"Passerina_cyanea_13877_seg3.wav",0.032258064516129,255.99626,49.67138,-6.9356856,-1.525403,2.1189706,-18.062616,-10.299578,1.9665974,-0.7292547,3.0315332,-7.7631187,0.4366891,-5.55591,-0.8025896,0.79585636,-4.570291,0.32450008,-0.49405354,0.52005404,-2.6720266,4.053184,0.7338035,0.0013531819,-0.8319054,1.3637197,-0.06476505,1.4622512,-4.321236,1.146238,1.3309356,-1.1183494,5.815572,0.7649019,0.1562233,3.0939894,-0.5441818,0.88460714,6,8.31727910656253e-33,4.17207245467008e-12,4.686047669586e-09,1.17540490921179e-09,6.54578840048491e-12,8.2557618433448e-07,0.999999164874382,3.67726296255798e-09
"49",49,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Manuel Oudard","2023-05-23","08:00","Canada","Norfolk (near  Ungers Corner), Haldimand County, Ontario",42.7003,-80.4582,839866,"Passerina_cyanea_839866_seg1.wav",0.032258064516129,232.85834,40.11285,-0.23611325,0.84521896,-0.6764503,-3.6635094,-5.607579,0.5953154,0.052572403,3.0233648,3.2270887,-1.2499275,-2.558292,0.27696592,-0.79760027,-3.357321,2.8069296,-2.07147,-1.2221075,2.083878,0.76202416,0.50754476,0.13260503,1.1367207,-0.8829553,0.26247954,0.27337965,-0.09306661,2.2731345,-1.0383693,-1.3294092,1.1287646,-0.65410864,4.34923,1.9151945,-1.7729435,-0.38944572,3,7.2729555257682e-26,5.47855382983181e-07,5.20652729629751e-08,0.967618476733323,2.83575614206492e-10,6.29128279842201e-09,0.0323809025889849,1.41821765417325e-08
"50",50,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Doug Knapp","2007-06-29","07:00","United States","Telico Village",35.4895,-84.2689,13877,"Passerina_cyanea_13877_seg2.wav",0.032258064516129,283.0034,55.806606,-17.219206,-8.292563,2.763073,-30.293535,-8.066221,2.4653718,-2.655535,-1.1482306,-11.187721,2.0930836,-4.7782803,0.44834626,3.6025922,-7.2065125,-0.3567399,-0.951005,-0.7615921,0.18762363,2.6970482,0.34363222,-1.6383646,1.3698739,0.35926148,0.6124596,-1.808593,-4.303717,-0.9042639,2.2565603,-1.322972,5.868164,1.105402,2.5124283,-0.48462963,-1.8616867,-0.32525074,6,1.87605150646705e-43,1.25810157948489e-23,1.23788102507473e-11,1.96481343138072e-21,1.29000129378549e-13,3.06608119147389e-06,0.999996933807605,9.86928875053378e-11
"51",51,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Lance A. M. Benner","2016-05-31","10:14","United States","Yellow 1 trailhead, Hammond Hill State Forest, Tompkins County, New York",42.4371,-76.3059,320152,"Passerina_cyanea_320152_seg4.wav",0.032258064516129,231.77536,41.534264,6.4010453,-5.211205,0.910078,-4.192954,-9.11256,0.067576475,0.91860247,7.986832,-3.159723,-5.381069,0.8424979,0.29910254,2.2853885,1.7135298,0.18594031,-1.3344938,-0.9296412,-0.691394,0.22955944,-0.18943478,0.93395245,0.66305506,0.38110626,0.2098921,2.4113338,0.29333186,2.393464,-0.12870075,0.78400695,1.3017912,-0.9116001,-2.3015938,0.9910984,-1.3070831,-1.1200054,3,2.60598879561618e-24,1.44188179387302e-05,1.63555353339438e-07,0.940212954222385,3.61896648239335e-11,3.8093225043522e-09,0.0597724542283721,5.33043734504087e-09
"52",52,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Keith Corliss","2020-06-27","11:00","United States","Stanley (near  Fargo), Cass County, North Dakota",46.767,-96.7802,661248,"Passerina_cyanea_661248_seg3.wav",0.032258064516129,229.91896,12.541079,13.722023,-1.1265535,11.515407,1.9892828,-6.9269857,-1.2380714,3.4729552,2.6870208,1.0674148,-1.1582972,-4.465188,-3.0882583,-0.06073744,-2.8596609,2.8465996,-1.0938749,3.6101248,0.9896406,-1.7759485,0.09348172,1.682821,-0.47296855,-1.1433487,-1.2962382,2.381484,-1.5187322,1.4614948,-1.1975003,-1.7050728,1.1789823,0.52101064,-2.9639454,-0.7615776,-1.7692051,-0.7747481,3,1.44879252376716e-17,0.0407323696536453,1.10980764797981e-08,0.939003491794511,2.88010677859304e-11,4.18218080116214e-09,0.0202641215163426,1.72644153025315e-09
"53",53,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Keith Corliss","2020-06-27","11:00","United States","Stanley (near  Fargo), Cass County, North Dakota",46.767,-96.7802,661248,"Passerina_cyanea_661248_seg1.wav",0.032258064516129,235.67584,8.007641,10.674403,0.91082406,12.038271,1.6197939,-7.616052,-3.7915187,5.480982,3.215595,4.2223973,-0.46326503,-1.7447503,-3.3573868,0.6806322,-1.8367383,0.4790278,-2.0743282,2.9594336,1.8344251,-2.2022479,-1.2375827,2.3947604,-0.88786006,1.1755786,-0.4891603,1.5569649,-2.8659573,1.9173625,-0.2951719,0.37103206,1.3283217,-2.060818,-1.3529015,-1.4346972,-0.7832699,-2.6668715,3,7.70355209586239e-18,0.00584555841329353,1.93018241791152e-08,0.991066853633828,4.73010596370688e-11,4.2266491043127e-09,0.00308756247443358,1.9026699976248e-09
"54",54,"Passerina","Cardinalidae (Cardinals and Allies)","Passerina_cyanea","","Indigo Bunting","Manuel Oudard","2023-05-23","08:00","Canada","Norfolk (near  Ungers Corner), Haldimand County, Ontario",42.7003,-80.4582,839866,"Passerina_cyanea_839866_seg2.wav",0.032258064516129,235.2263,43.732346,-0.8224147,3.2173183,0.45893884,-6.3222513,-4.960395,1.9118255,0.86541533,2.12045,3.4251494,-1.709145,-0.58381504,-0.36328283,-2.1313443,-1.3241081,3.031857,-3.3355505,-2.9953868,4.236602,3.360699,-0.7644857,-0.0670891,0.64413023,0.5087232,0.23360915,-1.1150929,0.34218287,0.93254656,-0.93698096,-2.4496605,-0.37681353,-0.87201214,2.0514565,1.5396395,-1.6386681,-1.221451,3,2.95273916882356e-27,2.50593870457712e-06,7.90833188605744e-08,0.802085906718692,2.33877809503174e-09,6.88502390350306e-08,0.197911294278178,1.42792090508446e-07
