"","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7","oscine_group"
"36246","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","GABRIEL LEITE","2022-07-09","08:00","Brazil","Miracatu, São Paulo",-24.0635,-47.4096,736780,"Sirystes_sibilator_736780_seg2.wav",0.0227272727272727,235.16908,3.1853845,19.615585,2.8016675,9.24362,-0.8206907,2.1171587,7.9653797,-7.2557535,0.60269356,2.6425908,3.1237748,0.5827666,-1.3072586,-0.32708144,1.148856,-4.4036217,2.018957,-3.5253427,3.8607848,-0.47103703,1.7411273,-0.040219318,2.4823847,-0.7792651,1.4953927,1.0648315,3.5264614,1.2609998,0.5060171,1.5760697,-3.6630225,0.70541316,-0.7642956,-0.8908186,-4.6036873,2.0159051,1,4.13571206864204e-07,0.999979961370259,9.58195402916607e-11,1.91301769735224e-08,1.46113667274688e-08,4.97435444187748e-07,1.90452767874528e-05,4.85089393372793e-08,"Non-Oscines"
"36247","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Frank Lambert","2006-10-07","09:00","Brazil","Fazenda caetes, nr Vargem Alta, Esperito Santo",-20.457253,-40.99205,29501,"Sirystes_sibilator_29501_seg3.wav",0.0227272727272727,221.79913,-3.9277575,23.827404,10.7627535,12.035227,-1.8939122,-5.496477,11.107114,-11.484388,3.0716472,3.2119207,2.968461,-0.43140438,0.02343277,0.52019453,-0.5633654,-1.8913016,0.58777773,-2.5288432,-1.1538836,2.7964196,0.5715741,-0.20565164,0.6063451,1.664398,-3.0904107,-0.91097176,-0.872234,0.9135527,-0.79526204,-0.16017021,-2.4253402,-2.859227,3.9532566,1.6187978,0.5583725,-2.2604537,1,2.26338113241254e-07,0.999999643435551,1.44601803020961e-12,6.53076510243151e-08,7.05573163675385e-09,4.50904798403871e-08,2.65819876857806e-09,1.01128287410108e-08,"Non-Oscines"
"36248","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Ciro Albano","2017-05-02","06:00","Brazil","Camacan, Bahia",-15.401,-39.5469,546338,"Sirystes_sibilator_546338_seg8.wav",0.0227272727272727,258.90994,-0.10251204,27.026964,3.7857623,10.047792,-11.959846,-1.7296844,2.6712272,-9.509819,3.2553232,-4.920683,0.41705993,1.5237651,1.3849448,3.588646,0.6247421,1.5571882,-1.9498601,0.2945944,-5.230606,-2.56261,-4.74431,0.9555615,-1.4869015,-1.456417,-3.6875541,-2.1059177,-2.3902223,-1.6420782,-1.0052158,2.251388,0.81747925,-4.4270973,-0.5733299,-0.8538132,-2.146988,2.071156,1,4.06566570240176e-06,0.999991599062691,3.73256985734395e-09,1.38782645829904e-09,5.9759657782119e-08,4.26529693184989e-06,1.78714890187583e-09,3.30747277423512e-09,"Non-Oscines"
"36249","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","JAYRSON ARAUJO DE OLIVEIRA","2021-09-23","14:43","Brazil","Resende, Rio de Janeiro",-22.3879,-44.5473,677771,"Sirystes_sibilator_677771_seg2.wav",0.0227272727272727,238.11806,-8.133197,19.22687,1.7833418,12.397276,2.199447,-3.355677,2.215271,-9.721167,8.75089,4.186494,-2.7798343,1.1882881,1.1683651,-0.5325988,-3.4995391,1.3812683,3.1924675,-0.787125,0.9501175,0.9001071,-4.0379615,-2.3010418,2.1721919,-1.7179475,-3.0011008,0.69738644,2.7219238,-1.1196487,-0.3720531,-2.1082902,0.34188077,-0.086501,0.81628036,2.317214,0.7441597,1.8806407,1,3.37570551598681e-06,0.604920376611843,4.33941948841108e-08,0.395064552275592,2.72624216861795e-07,1.36079975360181e-07,1.11872019575235e-05,5.61067026409063e-08,"Non-Oscines"
"36250","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Ciro Albano","2017-05-02","06:00","Brazil","Camacan, Bahia",-15.401,-39.5469,546338,"Sirystes_sibilator_546338_seg9.wav",0.0227272727272727,273.91653,-2.3865077,23.33288,-2.856818,10.864902,-13.435561,-1.0543542,8.298027,-6.419077,7.0189714,-0.13357009,-3.4333818,2.4582376,0.83539134,3.9480944,-0.86163884,2.0985155,-6.7406774,0.4191925,-5.454052,-1.2945145,2.4379303,2.6904678,-2.7009528,4.5419164,-4.307563,-1.7398043,-0.7756157,-3.2023966,2.588152,3.6134503,-4.0334053,-0.65198207,-0.86753845,1.9986014,-2.8960648,0.9967887,1,7.84857387531749e-05,0.999615326350499,6.00197391886282e-12,1.99922540722873e-14,5.52505849036023e-07,0.000305486375117877,5.15324594036458e-09,1.43870511827036e-07,"Non-Oscines"
"36251","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Frank Lambert","2006-10-07","09:00","Brazil","Fazenda caetes, nr Vargem Alta, Esperito Santo",-20.457253,-40.99205,29501,"Sirystes_sibilator_29501_seg2.wav",0.0227272727272727,272.19397,-4.783415,16.621817,4.667131,22.444813,-19.533754,-5.0857325,19.366976,-11.394405,0.54231346,-0.44660944,-1.0023122,1.4587035,-3.3251271,1.279302,0.94875157,-2.394906,1.1472389,-3.441739,0.5684165,-3.0230174,3.615857,0.100692995,1.254161,4.5110736,-0.16588153,1.1292874,-2.5214617,-3.575383,3.1021235,2.1312273,-1.2738806,1.7743093,1.0110302,-1.2767706,0.13691711,-0.15814573,1,1.85285991623913e-05,0.999256788248771,9.33732466386725e-21,6.31833472900997e-35,1.13597974190056e-10,0.00072468279418242,2.24629271023247e-12,2.4203897488582e-10,"Non-Oscines"
"36252","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","GABRIEL LEITE","2022-07-09","08:00","Brazil","Miracatu, São Paulo",-24.0635,-47.4096,736780,"Sirystes_sibilator_736780_seg3.wav",0.0227272727272727,241.52078,-12.121869,23.389206,7.1979446,5.9611707,-1.1903781,-7.27732,9.577052,-10.962235,-0.35260278,4.201639,6.170198,0.612454,5.8059425,3.7378144,-0.8750605,-5.48371,4.1869974,-4.949867,4.695385,-0.32846203,3.209294,0.45071408,0.72722936,2.1069655,2.2417254,-0.43361625,-2.2084608,0.55817324,-0.25374112,2.8946986,-3.057596,-1.202034,-1.2286186,-2.5532799,-4.101307,1.1620812,1,0.000987852733901633,0.998979200399732,5.4286019695051e-14,6.00826770243275e-15,1.04616650102293e-07,3.26902311778448e-05,3.04153123584624e-14,1.52018449353732e-07,"Non-Oscines"
"36253","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","GABRIEL LEITE","2022-07-09","08:00","Brazil","Miracatu, São Paulo",-24.0635,-47.4096,736780,"Sirystes_sibilator_736780_seg1.wav",0.0227272727272727,229.17175,-5.208216,18.723053,1.3885378,10.694927,0.9575503,-1.0072095,6.452591,-13.053714,0.6830773,5.418623,5.669877,-1.027654,5.2059846,-0.76874137,-1.1315156,-6.4673796,1.1987382,-4.462577,4.33204,1.1439288,3.055112,-1.9410701,0.24934186,0.67353386,1.3136904,0.9173294,-1.6295023,0.5576099,-1.6790564,1.3189796,0.43520305,-0.6275052,1.1160946,2.1464353,-3.950077,1.810767,1,4.87057915260167e-07,0.999998292587855,6.13964046943484e-11,2.02783605759996e-07,5.92905575591865e-07,2.11533805394054e-07,1.28774507191663e-08,2.00192399264898e-07,"Non-Oscines"
"36254","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Roney Souza","2015-07-31","13:00","Brazil","Marliéria, Marliéria, Minas Gerais",-19.7114,-42.7367,265106,"Sirystes_sibilator_265106_seg4.wav",0.0227272727272727,194.75491,-9.909126,31.165247,26.530828,-9.168631,9.411086,-16.435966,-10.377919,-0.5323491,-5.489424,1.2715513,7.879656,1.3433435,3.4816513,1.3107145,-3.3613114,5.30704,5.423337,-4.162979,3.107595,0.51149154,0.6065737,-1.1595105,4.4647293,-4.4053907,0.904313,1.8335449,-0.5962058,0.79848874,-0.625241,0.40324828,-3.3155804,1.4869363,-0.50895596,-2.5024052,-0.32948494,1.0862455,3,1.92837582567537e-05,1.14213807418272e-09,8.08088889828073e-10,0.999980641290319,1.06763350557495e-10,7.28851757825725e-08,7.14944390125423e-46,9.26024489644857e-12,"Non-Oscines"
"36255","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","JAYRSON ARAUJO DE OLIVEIRA","2021-09-23","14:43","Brazil","Resende, Rio de Janeiro",-22.3879,-44.5473,677771,"Sirystes_sibilator_677771_seg1.wav",0.0227272727272727,259.96838,10.54243,15.98141,8.319115,2.040224,-6.0589957,1.1380928,9.1053295,-5.639241,-1.8338908,-0.13504425,-0.66819346,4.705437,-5.316919,-1.9069289,3.8002698,1.2221851,-2.7804694,-3.5130076,-3.3991034,-3.3514245,-2.7068784,1.603402,0.48180243,0.8455159,-3.510617,-1.6871532,2.896486,1.1580073,3.887768,7.404847,-1.572409,0.0063224435,-0.9697075,1.0942631,-4.0037994,0.39141,1,0.00525746926513231,0.883946394965559,3.43041920693961e-06,7.64504471243241e-07,0.000307973796518848,0.109609364477874,0.000217145342217728,0.000657457229022235,"Non-Oscines"
"36256","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Frank Lambert","2006-10-07","09:00","Brazil","Fazenda caetes, nr Vargem Alta, Esperito Santo",-20.457253,-40.99205,29501,"Sirystes_sibilator_29501_seg1.wav",0.0227272727272727,240.80045,13.347722,23.962719,5.675865,14.738787,-11.364108,-1.1603496,14.892737,-7.333556,4.0862007,0.49712375,1.7421782,-0.5488261,-2.6956785,3.0200639,1.8475718,-0.5338406,-0.65916395,1.5672818,-2.461415,-3.0540771,1.6717328,4.3578963,1.3013685,2.5855033,-1.8091394,-3.7528002,-0.80099255,2.5940313,-2.476359,2.6378152,-4.6937814,-1.4436766,1.8301563,1.62011,0.29445076,4.289515,1,3.57278323730127e-07,0.998702231930883,7.83733145516076e-11,8.1346471850974e-14,2.09867509023901e-06,0.00113113269668701,0.000149976006873957,1.42033336906365e-05,"Non-Oscines"
"36257","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Roney Souza","2015-07-31","13:00","Brazil","Marliéria, Marliéria, Minas Gerais",-19.7114,-42.7367,265106,"Sirystes_sibilator_265106_seg5.wav",0.0227272727272727,231.04317,1.4930979,32.02924,38.15251,-4.2976675,-16.396938,-19.12334,0.115264505,0.3581493,-14.204019,-6.0697684,12.888746,4.5224805,4.0672565,1.7684965,0.8799463,1.508332,0.15224604,-7.369433,-1.3714544,-2.5341804,1.865361,-2.691148,5.420878,-4.274684,1.1044493,0.67943144,1.5591131,0.62129617,-2.2376556,-0.93266654,-7.861829,-0.31870794,-3.4009638,-1.720995,-0.3403473,0.2125479,5,0.399209936858572,3.58493072790678e-17,4.45991967072278e-14,4.7670528104461e-11,2.67057506096441e-15,0.600790063093714,4.15141426038099e-84,3.68748261132186e-18,"Non-Oscines"
"36258","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","sibilator","Sibilant Sirystes","Bernabe Lopez-Lanus","2004-02-22","?","Brazil","Itatiaia National Park - Simon Hotel",-22.3798,-44.6301,46724,"Sirystes_sibilator_46724_seg2.wav",0.0227272727272727,265.58334,-10.794358,18.682503,-3.6898515,6.859425,-8.792671,3.0086503,3.6175442,-3.8254585,6.368399,-4.5004153,1.5300788,-0.46720484,-2.0432596,-0.92305243,-2.8859737,-0.30520532,-2.321024,-1.7016375,1.7755563,-4.5329013,4.775721,-2.405052,0.6830929,-4.410101,-1.2749997,1.5881072,1.0796636,-1.3634095,-0.4191124,3.2874818,-2.851116,0.98125196,0.094781876,1.9404306,2.5396786,1.1059002,1,1.33503358081461e-05,0.999985342044548,5.06853978109245e-09,4.3692449979735e-09,2.56112603859342e-08,1.21546684623686e-06,2.6997983051617e-08,3.01057677816455e-08,"Non-Oscines"
"36259","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","sibilator","Sibilant Sirystes","Bernabe Lopez-Lanus","2004-02-22","?","Brazil","Itatiaia National Park - Simon Hotel",-22.3798,-44.6301,46724,"Sirystes_sibilator_46724_seg1.wav",0.0227272727272727,272.0625,-21.534689,9.86796,-14.916452,12.876523,2.7066216,10.918753,-14.567769,3.7759206,6.648931,-8.378438,7.4794493,-4.3825774,2.5693374,1.6260333,-2.545168,-5.087577,-3.2335105,-2.1712573,-1.5652711,-1.0748817,0.035482064,-2.2283,4.7662306,-1.6135923,-1.8689302,3.674989,-4.6905923,0.7615316,-0.68895,1.8987134,0.1484498,0.71707773,1.7995567,-0.8615246,2.8584957,1.5688367,1,9.92881005149996e-07,0.999778239393886,2.72203019416366e-19,8.57109385933791e-29,5.76067620241719e-12,0.000220740541413423,2.42338099470705e-13,2.71776916125638e-08,"Non-Oscines"
"36260","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Peter Boesman","2004-02-05","08:30","Brazil","Boa Nova humid area, Bahia",-14.5,-40.0833333333,229755,"Sirystes_sibilator_229755_seg1.wav",0.0227272727272727,260.40823,-9.539487,18.872545,-1.6322155,3.0985296,1.2832005,8.80587,-9.418588,-1.6426083,5.4022913,-7.384375,5.244882,-0.6726813,-3.0713713,-0.47997835,-2.37955,-1.345812,0.68069464,-0.30206665,-3.1116633,-2.1173487,1.009864,0.7738897,0.55390215,-1.9665722,-3.8548083,2.4494514,-2.1323898,0.5126156,3.6544755,0.30079168,1.4001315,0.6646725,2.009159,1.0959907,2.7002373,-0.052161857,1,7.39645492340039e-06,0.999990222108361,2.4852506051832e-10,4.20127052599533e-12,3.87199984936297e-10,2.3561260317805e-06,5.20565973250404e-09,1.94650962790564e-08,"Non-Oscines"
"36261","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Ciro Albano","2017-05-02","06:00","Brazil","Camacan, Bahia",-15.401,-39.5469,546338,"Sirystes_sibilator_546338_seg13.wav",0.0227272727272727,274.58252,-5.197058,20.80705,-2.0086052,8.949349,-11.359421,-1.7342618,4.4798284,-8.378814,6.0928054,-0.11032401,-0.63710886,6.155228,-1.6300297,-5.210355,2.1540668,-4.0276732,2.9320154,-1.5949799,-5.876191,-0.18667403,1.2097397,-2.0099592,1.1634958,1.5821065,1.7032346,-2.218865,0.15468448,-2.5892057,-1.0086436,3.668779,1.9472276,0.13867903,-1.3123932,-1.6095705,-5.467182,3.3329008,1,0.000614153406265182,0.999194183269272,1.72897041184055e-08,5.52477002893742e-13,1.50697128408086e-06,0.000189493247325275,1.52483248153888e-10,6.45663115229354e-07,"Non-Oscines"
"36262","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Ciro Albano","2017-05-02","06:00","Brazil","Camacan, Bahia",-15.401,-39.5469,546338,"Sirystes_sibilator_546338_seg12.wav",0.0227272727272727,232.83218,17.959232,22.159664,0.98217034,14.624307,-0.68333566,2.4992042,1.0230147,-10.362232,2.0206473,-2.3044016,5.4208307,6.3139696,3.0480719,-0.9375732,-0.6832704,-1.1169357,-1.599621,0.51990527,-2.5863333,-1.5063899,1.3207914,-1.2530254,4.282451,-2.6785994,-1.5639508,0.7285318,1.3320335,0.23246667,0.5574957,1.6578783,-1.6205692,-0.58443487,-1.2539005,1.4233341,2.4513798,2.5323372,1,1.28343947362053e-05,0.997910602997353,8.23016557224829e-08,0.00145834510487585,6.36165090649915e-07,4.50509193234919e-06,0.000612659372882025,3.3457147351757e-07,"Non-Oscines"
"36263","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Ciro Albano","2017-05-02","06:00","Brazil","Camacan, Bahia",-15.401,-39.5469,546338,"Sirystes_sibilator_546338_seg10.wav",0.0227272727272727,269.96262,-1.8047267,25.242914,-1.269198,8.767874,-13.229276,-1.7881442,6.811953,-2.381035,1.4519899,-2.2340038,-1.3189516,4.369424,-3.8793042,3.6172829,-0.68484944,-2.1837773,-0.23321883,-2.2300339,-5.3446436,-2.8207245,-2.7281346,2.3826957,0.058119252,-0.5385793,-0.6880939,-4.127215,-1.022482,1.6738715,0.50044376,3.2047727,2.2823353,0.35967767,-1.2966824,1.3270226,-1.7144966,-0.7215099,1,3.18535228728167e-06,0.999985904664327,1.51380098108829e-09,1.35618727204208e-09,4.49078923158789e-09,1.06665502697376e-05,1.90465266979905e-07,4.56070727518942e-08,"Non-Oscines"
"36264","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Ciro Albano","2017-05-02","06:00","Brazil","Camacan, Bahia",-15.401,-39.5469,546338,"Sirystes_sibilator_546338_seg11.wav",0.0227272727272727,274.71,-5.7864575,21.840538,-2.1124208,14.330118,-10.028425,-1.2831584,5.178911,-5.4920874,2.095342,0.08753395,-2.1401174,6.465705,-2.0991986,-2.5808897,-0.59685373,0.7236223,-1.0151713,-2.5432765,-0.3286191,-2.385866,-0.42321262,0.6715199,-0.37139076,-1.691792,-1.5999386,5.077218,0.26634604,-0.5645646,3.0425975,0.17137538,-0.77487886,3.4539156,-1.1733208,3.9607844,-1.5998573,1.5068285,1,1.6623926665397e-05,0.999977613333653,1.20226682456811e-08,2.48084911169918e-08,1.20441236946343e-08,5.70656865306584e-06,4.9590508754237e-09,2.33669599044826e-09,"Non-Oscines"
"36265","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Marcelo Jordani Feliti","2016-09-30","07:00","Brazil","Juquitiba, Juquitiba, São Paulo",-23.9832,-46.998,424634,"Sirystes_sibilator_424634_seg6.wav",0.0227272727272727,217.75505,24.36322,29.911476,18.583715,12.437233,-6.9583426,1.2964175,5.316063,-8.305011,1.7342341,-3.3853211,4.355203,6.0416794,-0.7186926,2.3128555,2.794583,-6.9407115,-6.7274146,-0.12978588,-1.7657512,1.8711289,-0.1740972,0.081513025,-3.1977139,0.9713188,5.9843397,0.027912067,0.9320749,0.3148854,-2.360296,-3.774944,-2.8291485,1.3829192,-2.7024746,-1.8852568,-0.114500046,0.25595337,1,0.16545475691253,0.809000399903044,0.00231175170165707,3.39407786332261e-11,3.09052954293329e-05,0.0231308342835775,7.12862268343827e-06,6.42232471346698e-05,"Non-Oscines"
"36266","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Marcelo Jordani Feliti","2016-09-30","07:00","Brazil","Juquitiba, Juquitiba, São Paulo",-23.9832,-46.998,424634,"Sirystes_sibilator_424634_seg4.wav",0.0227272727272727,227.93114,13.702537,26.825783,20.912931,12.118344,-8.322217,-6.1129494,9.191137,-3.663648,-0.98877174,-2.533647,6.271358,1.8003998,0.23040572,4.5730567,2.4956143,-4.257109,-1.9556663,-2.1851442,-2.0970232,0.92058617,-0.0009734168,-0.4913774,-2.0926678,1.0211741,2.571333,0.6474524,-0.4905981,-1.6187085,0.63880485,1.1394198,-1.8780466,-0.6688597,-3.5283775,2.005147,-1.7559204,-0.09257114,1,1.7117711737132e-05,0.999590494706169,8.38349854892843e-08,2.17127812800781e-10,3.38605736322495e-09,0.000392287156404626,2.26712151161231e-12,1.29852515912476e-08,"Non-Oscines"
"36267","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Marcelo Jordani Feliti","2016-09-30","07:00","Brazil","Juquitiba, Juquitiba, São Paulo",-23.9832,-46.998,424634,"Sirystes_sibilator_424634_seg5.wav",0.0227272727272727,224.73802,22.039045,31.104366,15.866388,15.42191,-11.134477,-0.24387819,7.0699053,-5.957506,1.3896432,-1.598846,4.762269,2.7466242,-2.866848,7.3145328,2.0001357,-4.1545725,-5.2933207,1.0934864,-3.521811,1.6476109,-0.35419375,0.13781337,-2.205205,2.0889382,7.347116,-2.9384227,2.3846936,-1.3186635,-1.5476583,0.33859226,-2.1261516,-0.30022565,-3.455677,-2.45152,-1.7810402,1.688662,1,0.0386993376683245,0.805707037455875,1.19885777811493e-06,2.77559819348011e-18,1.54896069541426e-06,0.155535525981968,3.98437567014198e-05,1.55073186575785e-05,"Non-Oscines"
"36268","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Gustavo S Cabanne","2006-10-18","11:00","Argentina","Paraje María Soledad, Dpto Gral Belgrano, Misiones",-25.8501,-53.9837,8196,"Sirystes_sibilator_8196_seg1.wav",0.0227272727272727,199.85765,24.046858,24.067295,19.59836,3.8125906,0.4532478,-6.803664,-1.6547503,-5.900865,-2.269914,-2.5088644,6.4066772,-0.30298522,-0.65786356,-2.0334435,3.2816281,-1.4043634,-3.0268075,-0.9922349,-0.16564961,-4.5207114,4.6660404,0.7104008,6.0280156,0.12912585,-1.2713754,0.91484904,-3.4368594,-2.0457542,0.2798165,2.9331226,-2.5160837,-3.1314704,-1.3609514,1.9159789,2.4156685,0.8589566,3,1.32879257841366e-05,5.25494305755671e-05,5.56973317686786e-05,0.999876280283323,1.43336635018647e-06,7.17652633346875e-07,2.7868906343058e-16,3.40095651049471e-08,"Non-Oscines"
"36269","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Marcelo Jordani Feliti","2016-09-30","07:00","Brazil","Juquitiba, Juquitiba, São Paulo",-23.9832,-46.998,424634,"Sirystes_sibilator_424634_seg1.wav",0.0227272727272727,204.92595,25.523512,26.526228,19.404924,9.043011,-5.3196626,-3.1019266,3.18455,-6.5052032,-0.5368054,-1.3308743,5.813786,3.259363,-1.0577027,1.2160205,1.8937943,-1.6156027,-3.816326,-2.1023583,-0.67767173,-0.6516665,0.38769287,0.18927303,-2.3300993,0.85924196,2.5345001,1.913917,1.8437247,1.0417567,-0.6682518,-2.5625107,-4.6738725,1.144341,-0.9874325,1.6193976,-0.58779144,-1.6111742,1,3.07311033658724e-05,0.991468174380158,0.000168846571879111,0.00831123266274823,1.11918025480663e-06,1.86445295892837e-05,2.21253466587894e-07,1.03031854184717e-06,"Non-Oscines"
"36270","Sirystes","Tyrannidae (Tyrant Flycatchers)","Sirystes_sibilator","","Sibilant Sirystes","Marcelo Jordani Feliti","2016-09-30","07:00","Brazil","Juquitiba, Juquitiba, São Paulo",-23.9832,-46.998,424634,"Sirystes_sibilator_424634_seg2.wav",0.0227272727272727,221.32158,23.597582,29.229902,15.035132,16.473528,-9.833747,-2.4859602,9.151383,-7.5871806,1.1092286,-4.2578607,4.151421,2.583386,-1.205873,4.541084,2.1670222,-5.368695,-1.9265834,-0.55176985,-2.258822,1.5207944,-1.1772941,0.2906619,-5.603374,0.21611306,5.2878757,-1.3376431,1.1216146,-1.1491278,-0.022881806,-0.24206236,-2.0409567,1.9048058,-1.463541,0.8107977,0.040761948,0.3047562,1,0.000869549754550832,0.996614247989966,7.10885159521869e-05,3.34776311595710e-13,1.69703625628428e-07,0.00243812527623209,6.2043057466026e-06,6.14453594929977e-07,"Non-Oscines"
"36331","Sittasomus","Furnariidae (Ovenbirds and Woodcreepers)","Sittasomus_griseicapillus","","Olivaceous Woodcreeper","Peter Boesman","2024-02-20","16:00","Guatemala","PN Yaxhá, Petén",17.0774,-89.3949,880307,"Sittasomus_griseicapillus_880307_seg8.wav",0.0222222222222222,216.3895,19.097834,-18.600756,7.87216,-7.5237756,7.4178944,-6.903422,5.3099623,-7.357511,-0.74440765,-4.900723,6.8968377,-0.0140059125,-0.10618234,1.9527314,3.3041537,-1.9829563,-4.2591243,3.137283,3.500606,-8.23296,3.3027966,-14.986839,-5.798884,2.059175,-1.2973057,-3.0746617,-0.26576883,9.125288,2.0282671,-1.3720425,-3.4832668,-1.9541724,-1.1790047,-1.2982178,1.4513874,0.73463124,2,1.648237963218e-39,2.67947556032348e-41,0.999999999999993,3.23791685154911e-47,8.7007761342541e-15,8.27768325768961e-28,1.97998904870434e-54,1.10264702921998e-27,"Non-Oscines"
"36332","Sittasomus","Furnariidae (Ovenbirds and Woodcreepers)","Sittasomus_griseicapillus","","Olivaceous Woodcreeper","Franco Vushurovich","2019-03-25","19:00","Argentina","Parque Provincial Araucaria, San Pedro, Misiones",-26.6301,-54.0999,587328,"Sittasomus_griseicapillus_587328_seg5.wav",0.0222222222222222,256.70868,-3.9565353,10.133124,4.4863944,7.2005734,8.798809,-3.6268625,0.13426894,-6.41587,-0.85057265,-2.9405081,2.0841959,-5.3517265,-2.146174,-3.410307,-3.652614,6.4403343,-1.2147584,-4.368617,2.800953,1.35154,-0.3466327,-0.6074618,-4.0209074,-0.94072354,3.3700998,3.8194568,0.8372814,0.574603,0.60050654,-1.8305205,1.3146936,-0.2373401,-0.38019943,1.6683226,0.26592255,3.6723819,1,3.32262969631818e-07,0.99964544729748,8.09636999733375e-06,3.10895916117658e-05,9.08125679188666e-07,0.000309671950862636,2.1929359291959e-06,2.26146546930478e-06,"Non-Oscines"
"36333","Sittasomus","Furnariidae (Ovenbirds and Woodcreepers)","Sittasomus_griseicapillus","amazonus","Olivaceous Woodcreeper","Peter Boesman","2009-07-27","13:00","Peru","Pantiacolla Lodge, Madre de Dios",-12.65,-71.2333333333,229784,"Sittasomus_griseicapillus_229784_seg1.wav",0.0222222222222222,241.7704,1.0065814,37.735065,-0.09171987,-4.027452,1.8226868,8.075292,-3.5160897,-0.9051473,3.6677797,-1.9043316,3.133192,2.526396,1.4060656,1.1553859,-0.78010267,-1.3052957,-0.4808039,1.9514024,-0.16749114,1.0398042,-0.25349674,0.18048142,1.5680969,1.5295029,-0.597979,-2.7927444,-1.5010144,-0.0416026,0.89357656,-0.26206344,0.2410027,0.8877868,-1.1043282,-2.5911598,-1.4975338,-0.10652572,1,2.04526479281633e-07,0.999947210931619,2.5617134876316e-10,4.8709386516018e-05,6.77115041769775e-11,2.87200400425228e-08,3.84289248499139e-06,3.21897747738054e-09,"Non-Oscines"
"36334","Sittasomus","Furnariidae (Ovenbirds and Woodcreepers)","Sittasomus_griseicapillus","jaliscensis","Olivaceous Woodcreeper","Peter Boesman","2003-04-05","18:00","Mexico","La Jungla, Los Tuxtlas, Vera Cruz",18.4,-95.1,229785,"Sittasomus_griseicapillus_229785_seg1.wav",0.0222222222222222,198.8012,0.023186242,-3.3556697,21.315413,-0.5831516,11.654309,-2.495637,-2.4163482,-4.581503,-8.253902,-3.7496321,8.812789,4.012087,2.8969297,0.78703034,3.4214568,-5.5277233,-4.3616385,4.0354114,2.1536953,-3.628549,3.8934336,-9.529271,-5.957289,2.398185,-0.8135473,-3.0789852,-4.4667006,8.674596,3.837617,-1.1839154,-4.3828263,-1.5921469,1.8074121,-2.1200776,-1.0146217,5.532354,2,9.12374078263543e-23,1.58942608542035e-28,0.999999999794468,1.26974600679252e-31,2.05533023413306e-10,1.41345280379702e-23,3.48593351851203e-57,3.14711106695593e-21,"Non-Oscines"
